Image_Number,0_Dirt,1_Bush,2_Fence,3_Gravel,4_Water,5_Tree-trunk,6_Tree-Foliage,7_Other-object,8_Other-terrain,9_Rock,10_Ignore,11_Structure,12_Mud,13_Log,14_Grass,15_Background,16_Sky
172,0.9760939375263551,,,,,0.14398484370066308,0.8809355781832846,,,,,,0.0,0.24295774647887325,0.7269195189639223,,0.26525198938992045
173,0.8925624381120035,,,,,0.4015594541910331,0.8506305987741631,0.6541527903925725,,,,,0.0,,0.16315225160829164,,0.0
174,0.9143781070514986,,,,,0.7007984031936128,0.8407546926816704,,,,,,0.0,,0.5390582716940285,,0.0
175,0.8985294117647059,,,,,0.48813883139627445,0.7783029341792228,,,,,,,,0.8165563756681089,,0.8572247706422018
176,0.9323615515979508,,,,,0.403621853898097,0.7548797094870631,,,,,,0.2511144130757801,,0.519780888618381,,0.2205029013539652
177,0.8625709943204544,,,,,0.6063975211883714,0.8119661174452267,0.0,,,,,,,0.1150471776195994,,0.27775432672013506
178,0.8987299465240641,,,,,0.1931716082659479,0.8465936995720199,,,0.22981366459627328,,,,0.07142857142857142,0.890358418198651,,0.9253598216095682
179,0.7498969072164948,,,,,0.0,0.9078353022932593,,,0.4301032565528197,,,,0.0,0.9176257407316715,,0.900612698584829
180,0.8241113077046807,,0.0,,,0.45430573867184787,0.8164588004484304,0.0,,,,0.3095450490633363,0.027777777777777776,0.0,0.6349155782096209,,0.05161290322580645
181,0.3011283497884344,,,,,0.2680454176804542,0.8366501936690263,0.5278365045806906,,0.41757246376811596,,,,0.0,0.9443432937060441,,0.8623593412325806
182,0.8081237627392037,,,,,0.5086167173532393,0.8162982491719056,,,0.0,,0.0,0.2718136135221562,0.0,0.736108331665666,,0.8666497332994666
183,0.2182061579651941,,,,,0.34370760513925463,0.845431967062824,,,,,,,,0.0,,0.5192532088681447
184,0.8141701023056955,,,,,0.15884134797425217,0.8332016559744652,0.0,,,,,,0.0,0.925270607826811,,0.9456424079065588
185,0.8231169658982258,,,,,0.35805330243337197,0.8313578005446765,,,,,,0.23981191222570533,,0.8048064575307283,,0.5566382460414129
186,0.8993118693621421,,,,,0.4308766485647789,0.8436976100432766,0.0,,,,,0.31917808219178084,,0.6474733585424545,,0.6586826347305389
187,0.0,,,,,0.578780271707029,0.8102118255358185,0.0,,,,,,,0.7273461693819846,,0.6022663942039754
188,0.6448928121059269,,,,,0.36976094380627134,0.7215764391437001,,,,,,0.19655667144906744,,0.716250666982866,,0.0
189,0.9260928729375744,,,,,0.1928302977739231,0.8849415997943856,,,,,,0.0,0.1,0.8731305831576834,,0.8810957839518166
190,0.8060782270009326,,,,,0.599250936329588,0.8213722031380559,0.652306994671806,,,,,0.0,,0.1324307500778089,,0.277602523659306
191,0.41350210970464135,,,,,0.14778725131952902,0.7992974154927053,0.4714926329276105,,0.0,,,0.0,0.055248618784530384,0.9509365937769417,,0.9376745023867423
192,0.14087759815242495,,,0.6643098678143252,,0.005628517823639775,0.9474323094041879,,,,,,,0.0,0.8876021798365122,,0.9634878998138433
193,0.6840762419330632,,,,,0.540223232740802,0.8685886770927413,,,,,,0.0,0.0,0.6239837398373984,,0.5649842271293375
194,0.4164305949008499,,,,,0.26822481914301616,0.7885193038254262,0.2984026793765297,,,,,,,0.3560619088564059,,0.022727272727272728
195,0.35714285714285715,,,,,0.1746389891696751,0.9098998887652948,,,,,,,0.0,0.9229541195252308,,0.9601901677028368
196,0.9377383396890584,,,,,0.3733894629417017,0.8334029460084093,,,,,,0.29529243937232524,,0.8021632251720747,,0.6853788687299893
197,0.9546116112338957,,,,,0.48189264927786163,0.7757837419853723,0.0,,,,,,,0.3759373548344283,,0.0
198,0.888765046812305,,,0.0,,0.0412105602060528,0.9205133373647786,,,0.10326086956521739,,,,0.0891566265060241,0.9383971291866029,,0.9416008244589488
199,0.888106347389735,,,,,0.3614976330512122,0.8329266766766766,0.8133116883116883,,,,,0.047267355982274745,,0.0,,0.0
