Image_Number,0_Dirt,1_Bush,2_Fence,3_Gravel,4_Water,5_Tree-trunk,6_Tree-Foliage,7_Other-object,8_Other-terrain,9_Rock,10_Ignore,11_Structure,12_Mud,13_Log,14_Grass,15_Background,16_Sky
97,0.9161339421613395,,,,,0.44248291571753984,0.818093709301269,,,,,,,,0.8379052369077307,,0.0
98,0.8113182944321293,,,,,0.46221981200289225,0.7035762483130904,0.4226289517470882,,,,,,,0.4812381253958201,,0.42428748451053283
99,0.8548473486877344,,,0.8248122988916696,,0.0,0.8988209050350542,0.6719955898566703,,,,,,0.0,0.8620394173093402,,0.8977983487615712
100,0.9051932367149759,,,,,0.34110485816010105,0.7262408462164361,,,,,,0.6628458498023715,,0.6346419412112843,,0.5085675119945168
101,,,,,,0.10535526776338817,0.8955861009135149,0.8908578885912494,,,,,,,,,0.718785151856018
102,0.94881561718843,,,,,0.6571892770105605,0.8613128085971536,0.6005165733964701,,,,,0.2094017094017094,,0.7945328542094456,,0.30612244897959184
103,0.881414517415581,,,,,0.25636052481460353,0.7876357516632044,0.0,,,,,,,0.7543319214478245,,0.35714285714285715
104,0.6617986164488855,,,,,0.34805057955742885,0.8022354747705603,0.0,,,,,0.6132983377077865,,0.9045706006322445,,0.0
105,0.8728834765201434,,,,,0.6233391103408434,0.8318415804850902,0.7546099290780142,,,,,0.07777777777777778,,0.6442598187311178,,0.5418227215980025
106,0.4013579781214636,,,0.7294015611448396,,,0.9619323926326432,,,0.07352941176470588,,,,0.0,0.8380822125978269,,0.9530694869040733
107,0.9437287311618863,,,,,0.4689555233530264,0.7936746987951807,,,,,,0.38381555153707053,,0.8205427974947808,,0.40903054448871184
108,0.5519063797659494,,,,,0.6236704119850187,0.7730100349634473,0.37848366796523825,,,,,,,0.2431818181818182,,0.5174870466321243
109,0.6725199131064447,,,,,0.4690243290694758,0.8891314517386558,,,,,0.0,0.004941321803582459,,0.36961543688001086,,0.24720893141945774
110,0.5341867908059355,,,,,0.07535641547861507,0.8659698191288216,0.0,,,,,,0.3220338983050847,0.7879672481310075,,0.9521581648053125
111,0.9139251915277152,,,,,0.14790670722874114,0.8013785991478738,,,,,,0.10294117647058823,,0.8386558129826759,,0.8459860383944153
112,0.8683294011908774,,,,,0.304465088402757,0.5759920330933047,0.6496601565860793,,,,,0.0,,0.7309644670050761,,0.0
113,0.9111594074336912,,,,,0.33681096231703517,0.7553541565517613,,,,,,0.0,,0.6932203389830508,,0.0
114,0.5964543970142291,,,0.8367174280879864,,0.324426281043697,0.872541778229157,,,0.18181818181818182,,,0.0,0.07075471698113207,0.7970393057682491,,0.9347553324968633
115,0.9185000762156394,,,,,0.4146677695064792,0.7968421052631579,0.5320243104254324,,,,,0.0,0.16666666666666666,0.5273327828241123,,0.3915343915343915
116,0.8333333333333334,,,,,0.5545422031473534,0.8464481605351171,0.7269890795631825,,,,,,,0.4293381037567084,,0.3706214689265537
117,0.924331076194859,,,,,0.4392620232172471,0.8557985664399926,,,,,,0.09815950920245399,0.0,0.7090107886339462,,0.49184782608695654
118,0.8687926384261463,,,,,0.24148865153538052,0.8437374731241573,,,,,,0.17592592592592593,,0.7375770416024653,,0.16876574307304787
119,0.9205933682373473,,,,,0.09990393852065321,0.9108367626886146,,,0.16784869976359337,,,0.0,0.26666666666666666,0.8195209940875839,,0.8855640921957137
120,0.8952538997676734,,,,,0.5605877006967586,0.8197581026174052,,,,,,0.08700155359917142,,0.5552659019812305,,
121,0.9108013341315316,,,,,0.49814883376527214,0.744384476998201,0.0,,,,,0.25333333333333335,,0.7565885797950219,,0.4309656823623304
122,0.7238372093023255,,,,,0.3142425491003983,0.8562468889995022,0.0,,,,,,,0.7606402328119316,,0.5250183958793231
123,0.8610070744902205,,,,,0.3535139712108383,0.885799308844234,0.0,,,,,,,0.724205725070777,,0.5392385392385393
124,0.7718409723980755,,,,,0.5558027872116172,0.7764445264906775,,,,,,,,0.8871144586928541,,0.6641604010025063
125,0.4493865030674847,,,,,0.04394002498958767,0.7703147017379052,,,0.13043478260869565,,,0.2469879518072289,0.0078125,0.95071474290591,,0.9416328038418914
